Estampa_Tiempo,DiaHora1,DiaHora2,Agregacion,Id_Empresa,Edificio,Id_Medidor,Id_Sistema,Tension_Fase_L1,Corriente_L1,Potencia_Real_L1,Potencia_Reactiva_L1,Factor_de_Potencia_L1_P,Factor_de_Potencia_L1_N,FP_IND_L1,Tension_Fase_L2,Corriente_L2,Potencia_Real_L2,Potencia_Reactiva_L2,Factor_de_Potencia_L2_P,Factor_de_Potencia_L2_N,FP_IND_L2,Tension_Fase_L3,Corriente_L3,Desbalance_Corriente,Potencia_Real_L3,Potencia_Reactiva_L3,Factor_de_Potencia_L3_P,Factor_de_Potencia_L3_N,FP_IND_L3,Potencia_Activa_III,Potencia_Inductiva_III,Cos_Phi_III_P,Cos_Phi_III_N,Potencia_Capacitiva_III,Factor_de_Potencia_III_P,Factor_de_Potencia_III_N,FP_IND_III,Frecuencia,Tension_Linea_L1_L2,Tension_Linea_L2_L3,Tension_Linea_L3_L1,Tension_Linea_LL_Promedio,THD_V_L1,THD_V_L2,THD_V_L3,THD_A_L1,THD_A_L2,THD_A_L3,Potencia_Aparente_III,Corriente_trifasica_media,Corriente_de_Neutro,Potencia_Aparente_L1,Potencia_Aparente_L2,Potencia_Aparente_L3,Potencia_Reactiva_III,THD_V_L1_L2,THD_V_L2_L3,THD_V_L3_L1,Energia_Activa_Export,Energia_Activa_Import,Energia_Reactiva_Inductiva_Import,Energia_Reactiva_Capacitiva_Export,Energia_Reactiva_Inductiva_Export,Energia_Reactiva_Capacitiva_Import,Energia_Reactiva_Inductiva,Energia_Reactiva_Capacitiva,Energia_Reactiva_Import,Energia_Reactiva_Export,Energia_Aparente,Desconexiones,PST_L1,PST_L2,PST_L3,PLT_L1,PLT_L2,PLT_L3,Desbalance_Tension,Importe
2025-05-12 21:10,2025-05-12 21:10,2025-05-12 21:10,0,1,1,4,3,279.845,462.397,128256,-14982.6,0,0,-0.992585,280.027,452.327,125913,-12749.6,0,0,-0.994072,279.694,465.515,1.68499,129680,-10460.5,0,0,-0.995995,384033,0,0,0,0,0,0,-0.995119,59.9574,484.523,484.971,484.669,484.721,0.0146426,0.0110546,0.0131118,0.0167357,0.0202186,0.0189076,385917,460.08,0.052318,129400,126664,130202,-38192.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613502,0
2025-05-12 21:10,2025-05-12 21:10,2025-05-12 21:10,0,1,1,4,2,128.488,201.806,25664.4,-2624.68,0,0,-0.991311,128.731,194.186,24621.8,-4061.14,0,0,-0.984964,128.858,184.854,4.52506,23571.2,-2771.44,0,0,-0.989558,73897.3,0,0,0,0,0,0,-0.993052,59.9704,222.629,223.294,222.779,222.901,0.0144705,0.0116109,0.0111591,0.0901558,0.0809227,0.0926514,74414.4,193.615,27.434,25929.6,24997.6,23819.9,-9457.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158549,0
2025-05-12 21:11,2025-05-12 21:11,2025-05-12 21:11,0,1,1,4,5,276.913,366.693,100609,13774,0,0,0.989527,277.529,351.242,96861.1,10167.7,0,0,0.993652,277.773,373.047,3.41488,103143,8475.33,0,0,0.995372,300482,0,0,0,0,0,0,0.993801,59.9733,479.896,481.149,480.382,480.476,0.015592,0.011467,0.0139977,0.0323186,0.0279665,0.0402022,302357,363.66,50.251,101542,97479.9,103622,32417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177426,0
2025-05-12 21:11,2025-05-12 21:11,2025-05-12 21:11,0,1,1,4,4,277.076,214.266,59008.7,6545.44,0,0,0.993524,277.63,218.964,60292.4,7623.49,0,0,0.991799,277.655,216.804,1.113,59717.5,7343.74,0,0,0.992041,178994,0,0,0,0,0,0,0.992687,59.976,480.164,481.263,480.264,480.564,0.0137365,0.0108318,0.0130298,0.0129698,0.0120491,0.0104801,180312,216.678,4.9099,59368.2,60790.9,60196.6,21512.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135961,0
2025-05-12 21:11,2025-05-12 21:11,2025-05-12 21:11,0,1,1,4,3,279.88,440.631,122114,-14950,0,0,-0.991706,280.066,430.947,119882,-12803.2,0,0,-0.993421,279.733,443.65,1.7022,123516,-10660.2,0,0,-0.995379,365677,0,0,0,0,0,0,-0.994476,59.9775,484.61,485.029,484.719,484.786,0.0149171,0.0115209,0.0132446,0.0153581,0.019744,0.017719,367741,438.409,0.051942,123324,120694,124103,-38413.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618326,0
2025-05-12 21:11,2025-05-12 21:11,2025-05-12 21:11,0,1,1,4,2,128.332,225.088,28608.5,-2853.64,0,0,-0.99166,128.465,222.756,28339.6,-3365.58,0,0,-0.990332,128.686,217.112,2.04825,27642.4,-3012.07,0,0,-0.989376,84627,0,0,0,0,0,0,-0.994233,59.98,222.279,222.936,222.458,222.558,0.0145784,0.0118318,0.0109146,0.0773804,0.0728275,0.0812344,85117.8,221.652,24.7866,28885.9,28616.3,27939.2,-9231.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149222,0
2025-05-12 21:11,2025-05-12 21:11,2025-05-12 21:11,0,1,1,4,3,279.635,459.779,127746,-15129.4,0,0,-0.991984,279.729,449.507,124938,-12940.2,0,0,-0.993618,279.439,463.152,1.74274,128848,-10849.5,0,0,-0.995558,381325,0,0,0,0,0,0,-0.994805,59.9722,484.085,484.452,484.304,484.281,0.0145333,0.0109484,0.0130549,0.0153796,0.0198876,0.0180496,383317,457.479,0.0517884,128571,125740,129423,-38919.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579569,0
2025-05-12 21:12,2025-05-12 21:12,2025-05-12 21:12,0,1,1,4,4,277.233,224.164,61824.7,7267.62,0,0,0.993288,277.67,229.373,63145.4,8390.02,0,0,0.991448,277.751,227.109,1.19785,62570.2,8148.31,0,0,0.991925,187444,0,0,0,0,0,0,0.99245,59.9873,480.337,481.331,480.531,480.733,0.0138329,0.0105295,0.0131573,0.012818,0.0120699,0.00955253,188870,226.882,5.12536,62145.8,63690,63079.6,23805.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114659,0
2025-05-12 21:12,2025-05-12 21:12,2025-05-12 21:12,0,1,1,4,5,277.461,353.446,97025.6,13708.8,0,0,0.989684,277.899,338.615,93514.3,10156.4,0,0,0.993767,278.205,360.189,3.45983,99763.3,8423.56,0,0,0.995576,290333,0,0,0,0,0,0,0.994089,59.9778,480.708,481.758,481.299,481.255,0.0154993,0.0109529,0.0140369,0.0323604,0.0275045,0.0412844,292060,350.75,50.2935,98067.3,94100.8,100207,32288.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141981,0
2025-05-12 21:12,2025-05-12 21:12,2025-05-12 21:12,0,1,1,4,2,128.377,221.028,28096.4,-3440.88,0,0,-0.98807,128.458,215.314,27438.8,-2490.27,0,0,-0.992046,128.67,220.167,1.60952,28042,-3008.96,0,0,-0.989873,83517.2,0,0,0,0,0,0,-0.994607,59.9555,222.294,222.962,222.455,222.571,0.0139373,0.0112622,0.0105339,0.0870658,0.0786773,0.0944793,83970.1,218.836,31.5598,28374.9,27658.7,28328.9,-8940.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131141,0
2025-05-12 21:12,2025-05-12 21:12,2025-05-12 21:12,0,1,1,4,4,277.189,229.826,63360.7,6793.38,0,0,0.993144,277.689,234.692,64614.8,7949.93,0,0,0.991457,277.718,232.474,1.07801,64025.6,7659.04,0,0,0.991687,191909,0,0,0,0,0,0,0.992628,59.9679,480.326,481.341,480.433,480.7,0.014052,0.0107946,0.0132553,0.0131838,0.0122868,0.00929276,193334,232.331,5.28623,63705.5,65171.5,64562.2,22402.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123475,0
2025-05-12 21:12,2025-05-12 21:12,2025-05-12 21:12,0,1,1,4,5,277.279,344.425,94465.8,12963.6,0,0,0.989146,277.86,330.034,91072.4,9376.3,0,0,0.993593,278.09,351.245,3.47105,97209.2,7675.38,0,0,0.995402,282715,0,0,0,0,0,0,0.993931,59.9673,480.525,481.685,480.973,481.061,0.0153301,0.0112585,0.0141575,0.0324742,0.0281991,0.0410515,284557,341.901,50.2155,95501.7,91703.1,97677.9,30015.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167057,0
2025-05-12 21:12,2025-05-12 21:12,2025-05-12 21:12,0,1,1,4,3,279.989,433.915,120577,-14599.4,0,0,-0.991532,280.165,424.35,118080,-12449.1,0,0,-0.993207,279.849,436.903,1.70774,121678,-10355.5,0,0,-0.995183,360221,0,0,0,0,0,0,-0.994662,59.9632,484.787,485.215,484.917,484.973,0.015188,0.0114819,0.013567,0.0154304,0.019779,0.0184004,362154,431.722,0.0517868,121491,118888,122267,-37403.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585935,0
2025-05-12 21:13,2025-05-12 21:13,2025-05-12 21:13,0,1,1,4,2,128.432,223.658,28480.3,-2245.99,0,0,-0.99288,128.586,223.397,28426.1,-3597.71,0,0,-0.989572,128.835,210.801,3.86918,26857.1,-3348.07,0,0,-0.988902,83803.5,0,0,0,0,0,0,-0.99434,59.9973,222.471,223.136,222.707,222.771,0.014202,0.0111794,0.010394,0.0874619,0.0753144,0.0828868,84280.5,219.285,24.4755,28724.8,28725.7,27158.5,-9191.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168963,0
2025-05-12 21:13,2025-05-12 21:13,2025-05-12 21:13,0,1,1,4,4,276.944,229.78,63104.7,7397.09,0,0,0.993203,277.422,234.97,64628.3,8497.86,0,0,0.991444,277.325,232.5,1.13441,63948,8253.19,0,0,0.991781,191780,0,0,0,0,0,0,0.992423,59.9842,479.964,480.719,479.848,480.177,0.0144659,0.0109308,0.0135686,0.0132324,0.0126844,0.0102781,193244,232.417,5.33744,63636.3,65186.1,64477.9,24148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103277,0
2025-05-12 21:13,2025-05-12 21:13,2025-05-12 21:13,0,1,1,4,5,277.266,328.409,89857.5,13679.1,0,0,0.98874,277.842,314.404,86793.9,10101.8,0,0,0.993581,277.864,334.151,3.45487,92426.8,8426.59,0,0,0.995458,269252,0,0,0,0,0,0,0.993796,59.9809,480.618,481.415,480.707,480.913,0.0151528,0.0110226,0.0139487,0.0327949,0.0283025,0.0399265,270933,325.655,50.0411,91056.8,87354.7,92848.6,32207.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140906,0
2025-05-12 21:13,2025-05-12 21:13,2025-05-12 21:13,0,1,1,4,3,279.782,479.042,132610,-15432.2,0,0,-0.992443,279.882,466.658,129826,-12791.6,0,0,-0.994276,279.446,480.191,1.81764,133584,-10951,0,0,-0.99576,396389,0,0,0,0,0,0,-0.995204,59.9933,484.438,484.56,484.375,484.457,0.0148114,0.0111055,0.0131196,0.0143968,0.0181598,0.0167422,398339,475.297,0.0532835,134028,130609,134187,-39174.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920754,0
2025-05-12 21:14,2025-05-12 21:14,2025-05-12 21:14,0,1,1,4,2,128.498,231.379,29504.2,-2407.14,0,0,-0.991891,128.625,227.851,28980.6,-3966.58,0,0,-0.987377,128.852,217.485,3.58499,27757.1,-2833.3,0,0,-0.989641,86236.4,0,0,0,0,0,0,-0.994187,60.0502,222.554,223.186,222.785,222.842,0.0138921,0.0110476,0.0105672,0.0866928,0.0819479,0.0807173,86719.5,225.572,25.2014,29731.7,29307.3,28023.3,-9207.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150384,0
2025-05-12 21:14,2025-05-12 21:14,2025-05-12 21:14,0,1,1,4,4,277.02,242.238,66817.5,7114.92,0,0,0.993127,277.53,247.816,68189.5,8248.86,0,0,0.991467,277.495,245.073,1.14454,67453.6,8009.82,0,0,0.991868,202287,0,0,0,0,0,0,0.992505,60.0394,480.076,480.996,480.071,480.381,0.0140186,0.0108662,0.0132209,0.0172566,0.01573,0.0103664,203814,245.042,5.59701,67104.7,68776.4,68006.6,23373.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118319,0
2025-05-12 21:14,2025-05-12 21:14,2025-05-12 21:14,0,1,1,4,5,277.542,321.256,88321.8,13248.7,0,0,0.988514,278.065,306.356,84604.1,9681.02,0,0,0.993158,278.231,327.176,3.74107,90587.6,7906.06,0,0,0.995134,263330,0,0,0,0,0,0,0.993514,60.0405,480.985,481.937,481.316,481.413,0.0153135,0.0114381,0.0138817,0.0337172,0.0294216,0.0426831,265049,318.263,49.8839,89162,85186.9,91030.5,30835.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14536,0
2025-05-12 21:14,2025-05-12 21:14,2025-05-12 21:14,0,1,1,4,3,279.826,477.708,132608,-15033.9,0,0,-0.992796,279.971,465.937,129751,-12261.4,0,0,-0.994649,279.561,479.66,1.79123,133561,-10557.6,0,0,-0.996026,396024,0,0,0,0,0,0,-0.995362,60.041,484.526,484.771,484.505,484.601,0.0146203,0.0113261,0.0130922,0.0136801,0.0181124,0.0163679,397870,474.435,0.0531853,133675,130449,134094,-37852.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804862,0
2025-05-12 21:15,2025-05-12 21:15,2025-05-12 21:15,0,1,1,4,2,128.419,216.227,27584.1,-2609.86,0,0,-0.991666,128.594,213.57,27124.9,-3948.67,0,0,-0.987847,128.759,203.325,3.65614,25907.9,-2858.59,0,0,-0.989861,80561.4,0,0,0,0,0,0,-0.993947,60.0102,222.486,223.078,222.611,222.725,0.0143945,0.0115127,0.0114139,0.0919589,0.0832688,0.0792191,81068.9,211.041,24.711,27767.7,27463.8,26179.9,-9417.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133317,0
2025-05-12 21:15,2025-05-12 21:15,2025-05-12 21:15,0,1,1,4,4,277.118,241.419,66305.1,7751.79,0,0,0.993475,277.503,247.102,68004.8,8940.66,0,0,0.991735,277.567,244.51,1.19701,67338.9,8628.4,0,0,0.992204,201809,0,0,0,0,0,0,0.992697,59.9974,480.116,480.993,480.284,480.464,0.0142228,0.0113389,0.0135589,0.0126453,0.0117235,0.00935767,203293,244.344,5.60205,66901.6,68571.5,67868,25320.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100146,0
2025-05-12 21:15,2025-05-12 21:15,2025-05-12 21:15,0,1,1,4,5,277.381,352.314,96513.8,12756.9,0,0,0.988914,277.77,338.382,93342.1,9245.51,0,0,0.993083,277.969,359.28,3.31729,99360.4,7605.61,0,0,0.994911,289344,0,0,0,0,0,0,0.993723,59.9865,480.597,481.388,481.008,480.998,0.0151024,0.0111485,0.0136423,0.0356637,0.0305506,0.0436183,291172,349.992,49.8464,97725.2,93992.3,99868.7,29608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117265,0
2025-05-12 21:15,2025-05-12 21:15,2025-05-12 21:15,0,1,1,4,3,280.017,476.352,132609,-15123.7,0,0,-0.99273,280.028,465.867,129721,-12764.6,0,0,-0.994369,279.696,480.102,1.73805,133751,-10588.4,0,0,-0.996044,395890,0,0,0,0,0,0,-0.995401,60.0076,484.705,484.882,484.879,484.822,0.0149666,0.0116859,0.0135762,0.014441,0.0185674,0.0165129,397719,474.107,0.0515577,133387,130456,134283,-38476.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779092,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,2,128.645,209.622,26688.2,-2593.88,0,0,-0.991047,128.783,207.819,26406.6,-3537.23,0,0,-0.987523,128.961,198.958,3.16768,25351.4,-3319,0,0,-0.987764,78457.8,0,0,0,0,0,0,-0.992978,60.0149,222.851,223.405,222.99,223.082,0.0140205,0.0108524,0.0103186,0.0942251,0.0856961,0.0831284,79014.6,205.466,24.4522,26966.9,26763.6,25657.8,-9450.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127796,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,4,277.254,245.378,67329.9,7502.34,0,0,0.993031,277.646,250.819,69037.5,8715.6,0,0,0.991365,277.625,248.144,1.10256,68321.3,8383.46,0,0,0.991733,204917,0,0,0,0,0,0,0.992451,60.0105,480.406,481.146,480.423,480.658,0.0135733,0.0105784,0.0127455,0.011449,0.0105191,0.0092901,206475,248.113,5.6743,68032,69638.8,68890.8,24601.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091594,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,3,280.245,500.546,139777,-15478.5,0,0,-0.992968,280.24,489.164,136344,-12969.8,0,0,-0.994607,279.856,504.286,1.77399,140600,-10798.5,0,0,-0.99626,416233,0,0,0,0,0,0,-0.995487,60.0132,485.1,485.192,485.214,485.169,0.0146004,0.0111313,0.0129431,0.0138104,0.0174222,0.0157203,418120,497.999,0.0529581,140276,137083,141128,-39246.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919186,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,5,277.767,310.958,85249.9,12450.4,0,0,0.989534,278.155,297.011,82130.9,8952.74,0,0,0.994139,278.383,317.121,3.68151,87915.3,7281.2,0,0,0.995856,255516,0,0,0,0,0,0,0.994402,60.0078,481.258,482.093,481.695,481.682,0.0149894,0.0108241,0.0134002,0.0359725,0.0299182,0.0452317,256954,308.363,49.2717,86373.9,82615.1,88281.1,28684.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120215,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,2,128.504,193.621,24640.1,-2460.16,0,0,-0.989555,128.628,192.217,24361.7,-3541.22,0,0,-0.985326,128.837,183.659,3.25216,23315.7,-3139.2,0,0,-0.98536,72298.5,0,0,0,0,0,0,-0.992721,60.0303,222.578,223.155,222.783,222.839,0.0142337,0.0115207,0.0111854,0.0932802,0.0896464,0.0930692,72828.6,189.832,24.3418,24881,24724.5,23662.1,-9140.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140756,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,4,277.073,248.941,68353.9,7850.17,0,0,0.993258,277.519,254.65,70078.8,9033.18,0,0,0.991629,277.459,251.736,1.14167,69283.1,8735.29,0,0,0.991936,207872,0,0,0,0,0,0,0.99249,60.026,480.144,480.914,480.097,480.385,0.0143696,0.0113036,0.0135976,0.0123271,0.0121372,0.00863819,209445,251.776,5.83813,68974.9,70670.3,69846.4,25618.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999756,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,5,277.456,333.969,91393.5,12924.8,0,0,0.988473,277.936,319.815,88270.9,9489.63,0,0,0.993059,278.021,340.247,3.47948,94111.7,7800.29,0,0,0.994879,273976,0,0,0,0,0,0,0.993436,60.0224,480.847,481.6,481.054,481.167,0.0148405,0.0110741,0.0136902,0.0347607,0.029794,0.0449662,275786,331.344,49.5015,92661.6,88887.9,94596.1,30214.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125463,0
2025-05-12 21:16,2025-05-12 21:16,2025-05-12 21:16,0,1,1,4,3,279.778,500.118,138753,-15693.6,0,0,-0.993163,279.869,488.727,136041,-13174.5,0,0,-0.994762,279.431,503.57,1.75788,140183,-10815.5,0,0,-0.996407,415165,0,0,0,0,0,0,-0.995593,60.0267,484.379,484.542,484.396,484.439,0.014872,0.0114035,0.0131605,0.0138617,0.0173015,0.0156361,417005,497.472,0.0536428,139922,136779,140713,-39683.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934537,0
2025-05-12 21:17,2025-05-12 21:17,2025-05-12 21:17,0,1,1,4,2,128.51,211.475,26816,-2958.43,0,0,-0.988957,128.618,209.436,26630.8,-3176.24,0,0,-0.988626,128.868,205.937,1.44168,26209.6,-3211.54,0,0,-0.987602,79716.9,0,0,0,0,0,0,-0.993164,60.0383,222.549,223.228,222.784,222.854,0.0138828,0.0110926,0.0101799,0.0903955,0.0837895,0.0918073,80265.6,208.949,26.2027,27176.6,26937.2,26538.6,-9346.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157492,0
2025-05-12 21:17,2025-05-12 21:17,2025-05-12 21:17,0,1,1,4,4,277.125,259.592,71425,7701.18,0,0,0.993432,277.657,265.44,73099.7,8946.86,0,0,0.991838,277.55,262.37,1.13252,72243.4,8573.25,0,0,0.992072,216810,0,0,0,0,0,0,0.992685,60.0336,480.308,481.148,480.183,480.547,0.0140118,0.010857,0.0132087,0.011397,0.0110487,0.00855671,218408,262.468,6.16827,71939.5,73701.3,72820.7,25221.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115033,0
2025-05-12 21:17,2025-05-12 21:17,2025-05-12 21:17,0,1,1,4,5,277.82,314.09,86272.3,13049.2,0,0,0.988332,278.386,299.857,82900,9503.93,0,0,0.993101,278.515,320.152,3.69648,88722.6,7938.21,0,0,0.995014,257865,0,0,0,0,0,0,0.993354,60.0385,481.508,482.481,481.778,481.922,0.0148368,0.0109847,0.0134145,0.0350836,0.0302677,0.043908,259590,311.366,49.3615,87260.4,83475.9,89167.1,30491.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151019,0
2025-05-12 21:17,2025-05-12 21:17,2025-05-12 21:17,0,1,1,4,3,280.21,499.397,138754,-15414.4,0,0,-0.992978,280.372,487.762,136017,-12985.5,0,0,-0.994605,279.854,503.087,1.8091,140269,-10632.3,0,0,-0.996291,415239,0,0,0,0,0,0,-0.995458,60.038,485.218,485.357,485.097,485.224,0.0148994,0.0112203,0.0131592,0.0148701,0.0176159,0.01566,417134,496.748,0.0537951,139936,136755,140791,-39032.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104054,0
2025-05-12 21:18,2025-05-12 21:18,2025-05-12 21:18,0,1,1,4,2,128.454,213.93,27200.2,-2506.72,0,0,-0.991847,128.61,209.219,26558.2,-3696.84,0,0,-0.987013,128.849,199.304,3.94261,25403.9,-2964.17,0,0,-0.989242,79218.3,0,0,0,0,0,0,-0.993269,60.0333,222.478,223.175,222.766,222.806,0.0139333,0.011313,0.0105282,0.0856749,0.0801228,0.0906303,79755.1,207.485,25.1626,27480.2,26907.6,25680.2,-9167.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164417,0
2025-05-12 21:18,2025-05-12 21:18,2025-05-12 21:18,0,1,1,4,4,277.16,230.609,63616,7440.18,0,0,0.993514,277.728,235.79,64939.4,8632.43,0,0,0.991662,277.555,233.482,1.15064,64286.2,8348.71,0,0,0.992011,192727,0,0,0,0,0,0,0.992681,60.026,480.434,481.213,480.186,480.611,0.0142783,0.0112826,0.0135307,0.0165136,0.0159866,0.00943358,194148,233.293,5.32942,63915.6,65485.4,64803.9,24421.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115689,0
2025-05-12 21:18,2025-05-12 21:18,2025-05-12 21:18,0,1,1,4,5,277.848,314.35,86272,13258.4,0,0,0.988829,278.442,300.011,82997.8,9685.4,0,0,0.993562,278.485,320.036,3.67766,88714.8,8219.77,0,0,0.995395,258079,0,0,0,0,0,0,0.993759,60.0395,481.622,482.492,481.747,481.954,0.0147988,0.0110531,0.013552,0.0340537,0.0302226,0.0412693,259699,311.466,49.2159,87341.7,83535.6,89125.2,31163.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147292,0
2025-05-12 21:18,2025-05-12 21:18,2025-05-12 21:18,0,1,1,4,3,279.797,508.51,141827,-15640.5,0,0,-0.993421,279.966,496.599,138334,-13114.8,0,0,-0.994991,279.334,512.344,1.8226,142634,-10731.4,0,0,-0.99664,422312,0,0,0,0,0,0,-0.995763,60.0289,484.563,484.53,484.258,484.45,0.0147521,0.01144,0.013272,0.0132442,0.0172807,0.0152961,424109,505.818,0.0538935,142280,139031,143115,-39486.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13045,0
2025-05-12 21:19,2025-05-12 21:19,2025-05-12 21:19,0,1,1,4,2,128.526,216.354,27584.4,-2335.79,0,0,-0.991451,128.718,208.416,26372.3,-4216.55,0,0,-0.983056,128.986,195.366,5.48876,24941.4,-2708.7,0,0,-0.989755,78883.1,0,0,0,0,0,0,-0.992994,60.0419,222.59,223.39,222.989,222.99,0.0138593,0.0112654,0.0105914,0.087421,0.082161,0.0899824,79439.6,206.712,27.8463,27807.1,26826.9,25199.6,-9261.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188709,0
2025-05-12 21:19,2025-05-12 21:19,2025-05-12 21:19,0,1,1,4,4,277.293,249.62,68865.4,7796.63,0,0,0.993579,277.959,255.258,70376,9006.08,0,0,0.991895,277.675,252.439,1.11674,69543.6,8727.48,0,0,0.992118,208693,0,0,0,0,0,0,0.99276,60.0385,480.781,481.543,480.347,480.89,0.014643,0.0111651,0.0136864,0.0120488,0.0119786,0.00886489,210215,252.439,5.90676,69217.8,70951.1,70096.1,25530.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125822,0
2025-05-12 21:19,2025-05-12 21:19,2025-05-12 21:19,0,1,1,4,5,277.741,331.178,90881.1,12895.1,0,0,0.988773,278.492,316.704,87625.8,9392.28,0,0,0.993493,278.378,336.829,3.51369,93303.6,7876.13,0,0,0.99507,271878,0,0,0,0,0,0,0.993603,60.0324,481.617,482.487,481.472,481.859,0.0148396,0.0110415,0.0135452,0.0351681,0.0313924,0.0436201,273629,328.237,49.7392,91981.8,88199.6,93765.8,30163.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166298,0
2025-05-12 21:19,2025-05-12 21:19,2025-05-12 21:19,0,1,1,4,3,280.179,510.9,141827,-15956.8,0,0,-0.993289,280.516,499.273,139325,-13430.2,0,0,-0.994793,279.793,514.081,1.73433,143321,-10843.8,0,0,-0.996422,424829,0,0,0,0,0,0,-0.995904,60.0414,485.371,485.48,484.907,485.253,0.0154239,0.0118161,0.0137526,0.0144179,0.0180478,0.0155339,426576,508.085,0.0546716,143143,140054,143836,-40230.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131977,0
